#Table1
objid,ra,dec,u,g,r,i,z,first_ra,first_dec,integr
1237667254014247055,180.895354747746,29.9192386246142,20.77244,19.77154,19.38729,19.23263,19.29405,0,0,0
1237667254014247164,180.801777429722,29.7989235418637,22.56763,25.11783,25.12487,24.20578,21.53464,0,0,0
1237667254014247165,180.802964749599,29.8110403050059,22.08357,25.54761,25.18486,24.12643,21.80441,0,0,0
1237667254014247348,180.802488005772,29.7926249860285,23.13898,22.24969,21.80405,22.05719,22.73146,0,0,0
1237667254014247355,180.801855211664,29.8348395575094,25.22836,22.78995,22.13753,22.01497,22.50179,0,0,0
1237667254014247357,180.800787877916,29.8690774648062,24.05336,24.57244,22.88456,21.51636,21.02748,0,0,0
1237667254014247358,180.800818304098,29.8686120304131,23.03321,22.51196,21.86177,21.63778,21.23125,0,0,0
1237667254014247360,180.802964180326,29.8418826596283,23.08408,22.85951,22.0247,21.65691,21.63201,0,0,0
1237667254014247374,180.802423767189,29.9152078483541,22.46954,21.20563,19.82157,19.17995,18.77887,0,0,0
1237667254014247647,180.895532179759,29.7648051705051,24.12477,22.62397,21.12044,20.20244,19.85244,0,0,0
1237667254014247659,180.894295237853,29.8631367550019,23.27544,22.89303,23.02139,21.97223,21.17919,0,0,0
1237667254014247676,180.895409088147,29.8834632238472,24.59823,23.27563,24.45095,22.97927,23.01505,0,0,0
1237667254014247869,180.800765673763,29.7820165351641,23.31307,23.03304,22.40199,21.72607,22.99269,0,0,0
1237667254014247874,180.800998877331,29.8939193689831,24.84755,22.87563,21.79287,21.16164,21.27271,0,0,0
1237667254014248037,180.894189704609,29.9139224148599,24.1093,23.65813,22.85262,23.14898,21.21764,0,0,0
1237667254014248038,180.895099352718,29.9029488179861,24.61977,25.47509,22.86928,22.64511,22.03881,0,0,0
1237667254014248185,180.894882083726,29.8197532989729,24.32306,23.01639,22.42048,21.34576,20.87147,0,0,0
1237667254014248186,180.894802983303,29.8214172080916,23.55607,23.51902,24.06726,22.1086,21.84392,0,0,0
1237667254014248187,180.893443477151,29.8896045539333,25.89467,25.37943,22.82831,21.05673,20.46744,180.893165168428,29.8894712985823,3.126619
1237667254014248258,180.893958533967,29.8921779693951,23.17203,23.42782,22.31096,22.16113,21.05848,0,0,0
1237667254014248263,180.80150354366,29.7716840735204,25.40134,24.3715,23.41308,22.1502,22.22184,0,0,0
1237667254014312635,180.986109819059,29.8069830905471,23.95326,22.50391,21.33579,20.80284,20.38053,0,0,0
1237667254014312636,180.985347725815,29.8085088497415,24.2621,22.2524,22.1129,21.97252,21.92085,0,0,0
1237667254014312785,180.984545031588,29.764693502997,23.52391,23.2856,23.9697,23.24566,22.90629,0,0,0
1237667254014312787,180.984837982291,29.8107438992165,24.83084,23.1121,23.32264,22.72055,23.3425,0,0,0
1237667254014312789,180.985586854686,29.8252392130754,26.19445,21.19703,21.59216,20.8439,20.55747,0,0,0
1237667254014312790,180.984961375731,29.825142792666,24.36864,22.72188,21.47603,24.27189,22.31372,0,0,0
1237667254014312792,180.984510112714,29.8425991392218,23.26533,23.26118,23.65053,23.8986,21.20743,0,0,0
1237667254014312794,180.985489232827,29.8439317803885,23.31892,23.16398,22.83743,22.47866,21.73539,0,0,0
1237667254014312796,180.985808297133,29.8924491665511,25.06264,25.44022,21.60812,20.28149,19.6229,0,0,0
1237667254014313158,180.985305471034,29.7966445770066,23.57351,23.4206,22.57035,21.79536,21.35588,0,0,0
1237667211601575995,180.860143688798,29.975036874354,24.38376,23.78961,21.94846,21.17278,22.13493,0,0,0
1237667211601576005,180.860210221661,29.9681264108385,24.45579,25.48933,24.87197,22.24986,22.49614,0,0,0
1237667211601576414,180.766041802262,29.9489595838816,23.0187,21.96428,21.5028,21.07393,21.32311,0,0,0
1237667211601576418,180.76750931338,29.9646831286173,23.23152,23.86488,22.37838,21.12316,20.31872,0,0,0
1237667211601576419,180.767128625542,29.9650368370315,23.73474,22.17609,21.42172,21.19754,22.78745,0,0,0
1237667211601576765,180.860491286627,29.9498791012135,20.82308,22.00812,20.73317,28.12513,19.9301,0,0,0
1237667211601576775,180.861237259955,29.9966519703007,23.49452,22.41388,21.73553,21.76056,21.23346,0,0,0
1237667211601577138,180.861157206563,29.9997438122996,25.59615,24.94974,25.03384,24.27039,20.26443,0,0,0
1237667211601577155,180.859143198688,29.9599704948677,25.62795,24.57202,22.46193,21.98746,21.00011,0,0,0
1237667211601641707,180.955271950825,29.9735657186553,22.53169,25.29346,24.85768,24.50925,22.85153,0,0,0
1237667211601641980,180.955165244045,29.946022314196,24.15594,22.8659,21.84421,21.37105,20.38057,0,0,0
1237667211601641981,180.955153707872,29.9703491466003,23.72017,22.81334,22.6066,23.17541,21.61696,0,0,0
1237667211601641986,180.955621772709,29.9511129201736,25.27282,22.39523,21.4159,20.94805,21.11522,0,0,0
1237667211601641992,180.955500697462,29.9949026323565,22.44953,21.63825,20.53994,20.35011,20.02796,0,0,0
1237667211601642593,180.95611529732,29.9766648200421,25.16531,23.90162,22.53993,22.83242,21.98258,0,0,0
1237667254014182149,180.767783438293,29.7641703190583,22.902,23.13072,23.64425,23.65444,22.84286,0,0,0
1237667254014182151,180.767002621689,29.8135218193762,22.41279,21.8968,21.13004,20.63769,20.5919,0,0,0
1237667254014182152,180.766955881389,29.8115168029021,24.55106,23.00847,21.39551,20.80629,20.11222,0,0,0
1237667254014182153,180.766319376063,29.8114706951741,24.1558,23.02016,22.12044,21.89775,21.82132,0,0,0
1237667254014182154,180.766823056281,29.8003530297343,22.4518,22.55181,22.04652,21.83056,22.06011,0,0,0
1237667254014182162,180.766576213957,29.8354859305307,24.10807,22.17632,21.1436,21.88724,21.33463,0,0,0
1237667254014182163,180.767294808745,29.8362574620224,23.51038,23.7039,22.97024,22.95208,23.32185,0,0,0
1237667254014182167,180.767794933532,29.8456392383728,24.23481,23.0116,21.41569,21.1714,20.7893,0,0,0
1237667254014182170,180.766999061387,29.9029542170727,26.02425,24.34009,22.45344,21.66342,21.17134,0,0,0
1237667254014182174,180.766560802948,29.9183593432288,22.82008,23.00715,22.44371,22.34225,22.09398,0,0,0
1237667254014182428,180.767201127071,29.783135113044,24.22362,22.88161,21.64018,20.91945,20.16213,0,0,0
1237667254014182430,180.767573482568,29.7851755073951,24.09448,23.24892,22.90488,22.5908,22.07128,0,0,0
1237667254014182434,180.767540636465,29.8749565440216,24.02145,23.85116,22.89192,21.79949,22.36754,0,0,0
1237667254014182582,180.766493007975,29.8923079121892,23.47114,24.03692,23.29579,22.61707,23.63496,0,0,0
1237667254014182613,180.767395485499,29.7966172330489,23.90309,25.62819,24.61566,23.82761,20.42347,0,0,0
1237667254014247018,180.859781943774,29.875858984452,22.39669,19.81781,18.48911,17.42588,16.88906,0,0,0
1237667254014247540,180.859032840239,29.8258656956384,25.46673,22.46299,21.5501,20.90654,21.25766,0,0,0
1237667254014247544,180.860506196977,29.8500090590676,23.80803,21.8465,20.22048,19.61627,19.30948,0,0,0
1237667254014247546,180.859637284911,29.8487586330957,24.31949,24.61196,22.05589,21.22638,22.02555,0,0,0
1237667254014247548,180.85991630615,29.8476730343823,23.37017,22.8079,22.41128,22.36131,21.74953,0,0,0
1237667254014247553,180.860314056599,29.8458218851724,24.07252,22.4246,21.84962,21.78943,21.89135,0,0,0
1237667254014247554,180.860808364431,29.829955024423,24.65564,22.97019,22.27988,22.10341,21.63448,0,0,0
1237667254014247559,180.86083783488,29.8541492886108,22.83744,22.06919,20.38825,19.61934,19.24939,0,0,0
1237667254014247570,180.860164292937,29.915671662891,23.85137,24.54388,22.17479,21.46529,21.11515,0,0,0
1237667254014247986,180.85941735294,29.8036617803156,23.81533,24.14479,22.36415,22.61117,21.87893,0,0,0
1237667254014247989,180.859536805758,29.9078196130775,25.67696,25.44192,22.92901,24.54573,21.91409,0,0,0
1237667254014247991,180.859543513648,29.9199808892804,23.06789,22.52379,21.60289,20.57891,20.0441,0,0,0
1237667254014248253,180.860431845026,29.8657934628731,24.43159,24.14511,22.56237,22.66573,21.47137,0,0,0
1237667254014312714,180.954221235841,29.7917689715375,23.05334,21.98039,21.28629,20.21903,19.67611,0,0,0
1237667254014312716,180.955808977298,29.776939387862,23.81632,23.02863,22.45871,22.28061,21.45112,0,0,0
1237667254014312718,180.95418719413,29.8452858817116,24.11265,22.61593,21.66169,21.14203,20.93951,0,0,0
1237667254014312723,180.954132914239,29.8973959578652,23.17024,23.10612,22.7778,21.40898,20.58374,0,0,0
1237667254014312726,180.954466701202,29.8949666247561,23.39753,22.13722,21.30681,20.67966,21.11154,0,0,0
1237667254014312732,180.955852023904,29.8923796827949,25.04305,23.07886,23.44253,22.5886,22.1293,0,0,0
1237667254014312735,180.956118389274,29.9031996686028,23.16176,22.3599,22.19094,21.90778,21.69356,0,0,0
1237667254014313131,180.956327425735,29.8104808384378,24.03889,24.3479,22.42013,21.22946,21.34416,0,0,0
1237667254014313134,180.954559837517,29.9001194921274,26.39314,23.68167,21.98172,21.00855,21.67217,0,0,0
1237667254014313318,180.954015324878,29.8687588478769,24.61373,24.28074,23.02359,21.74668,20.9015,0,0,0
1237667254014313415,180.956010104138,29.8026219908907,24.80445,23.69147,24.50018,23.87663,20.77556,0,0,0
1237667211601576229,180.784194747162,29.9617506409916,21.35952,21.15718,21.02085,20.99598,21.69416,0,0,0
1237667211601576827,180.878773455507,29.9420411230498,22.39617,22.41029,21.82271,20.93501,20.27048,0,0,0
1237667211601576828,180.878327590706,29.9427686935321,23.65168,24.52951,22.51976,21.22264,20.85166,0,0,0
1237667211601576833,180.878949205593,29.9380488135985,22.76091,22.33204,21.88638,21.60747,22.18035,0,0,0
1237667211601576838,180.878996423055,29.9654249548719,23.8019,22.6343,21.02958,20.26028,19.95601,0,0,0
1237667211601576839,180.877497341278,29.9647891851867,24.20691,23.44864,22.32538,22.84568,22.25609,0,0,0
1237667211601576843,180.879640055048,29.9578103523137,24.36171,22.8019,21.50108,21.02743,21.47331,0,0,0
1237667211601577048,180.87857371244,29.9521585783974,24.10398,23.39522,22.05493,21.96815,21.43129,0,0,0
1237667211601577114,180.878087232711,29.9544964768999,25.14099,24.50867,23.06545,21.86366,20.93375,0,0,0
1237667211601642023,180.96354621833,29.9686693099316,25.76347,21.83282,22.99931,25.31424,21.81948,0,0,0
1237667211601642024,180.964833672857,29.9431271882088,23.6735,22.33861,21.32852,20.47895,20.04691,0,0,0
1237667211601642532,180.964934327722,29.959257668569,23.74452,24.83073,24.73301,22.32923,21.92013,0,0,0
1237667254014247027,180.878889638241,29.7802295638766,20.72171,19.82438,19.5555,19.52552,19.61028,0,0,0
1237667254014247034,180.87911840954,29.8885025737238,19.95293,17.73802,16.806,16.45652,16.28147,0,0,0
1237667254014247035,180.877961905885,29.8905949179198,24.97641,24.92651,21.57705,20.51462,20.18276,0,0,0
1237667254014247154,180.783943717987,29.7983439017327,22.03242,24.98333,24.2104,25.21081,22.932,0,0,0
1237667254014247223,180.878449303773,29.900848436153,22.29296,22.34522,21.76723,21.50548,21.66498,0,0,0
1237667254014247277,180.782472225032,29.7644001483511,22.83712,22.00573,21.76853,22.11348,21.43226,0,0,0
1237667254014247280,180.783307066018,29.7827769415633,22.62819,22.52979,22.02121,21.48403,21.66158,0,0,0
1237667254014247285,180.783410535952,29.8114251199985,22.76224,22.03731,21.28446,21.21288,20.78224,0,0,0
1237667254014247291,180.783940594128,29.8431808949423,22.26615,21.94532,21.19763,21.21156,20.53846,0,0,0
1237667254014247295,180.784141619507,29.8893356283954,23.47408,23.03326,22.64753,22.31335,23.35899,0,0,0
1237667254014247299,180.782485147005,29.8946793943124,23.70418,22.28984,21.5076,21.2171,20.89772,0,0,0
1237667254014247301,180.782879788435,29.9037883565361,25.45671,21.52387,20.15503,19.27674,18.73063,0,0,0
1237667254014247302,180.783148300894,29.9057048254297,24.11547,23.41168,22.41158,22.08162,21.91499,0,0,0
1237667254014247306,180.783602489989,29.8977532018321,23.09906,22.67141,22.02632,21.43696,20.99852,0,0,0
1237667254014247307,180.783068774893,29.9161618127623,23.11381,22.85157,23.35064,22.78275,22.16038,0,0,0
1237667254014247612,180.878088532081,29.7852719152413,22.32107,21.05065,20.6109,20.57244,20.23402,0,0,0
1237667254014247621,180.879628678015,29.8162216295182,26.45201,22.93219,22.63602,22.3136,22.50895,0,0,0
1237667254014247850,180.782617216822,29.7661390615685,23.75289,23.44737,22.18338,21.82551,21.08659,0,0,0
1237667254014247853,180.782455023092,29.8412295735679,23.98191,24.34913,22.98421,20.88412,19.62912,0,0,0
1237667254014247855,180.783120914202,29.8718207578639,23.00244,23.41149,22.27072,21.95932,22.05621,0,0,0
1237667254014248008,180.879531031309,29.7602768830459,24.0137,23.89964,22.88385,22.37288,22.56294,0,0,0
1237667254014248013,180.878775923346,29.8768577372763,24.34786,23.20457,22.28118,21.34965,20.59355,0,0,0
1237667254014248015,180.878809167236,29.9115763232088,23.36766,23.12969,22.04719,21.42207,20.78401,0,0,0
1237667254014248239,180.879194569017,29.8555300764432,25.14017,25.47278,25.06015,24.23675,20.49699,0,0,0
1237667254014312631,180.963542296985,29.8173466129182,21.91003,21.89652,21.22132,20.84204,20.26483,0,0,0
1237667254014312746,180.964424875257,29.7794205202939,22.83591,21.94691,21.20734,20.42734,20.18939,0,0,0
1237667254014312748,180.963647442977,29.8023210541961,23.15633,22.5149,22.05135,21.85602,21.63221,0,0,0
1237667254014312750,180.965376500927,29.7687750717589,25.22736,23.09912,24.6316,23.39439,22.33885,0,0,0
1237667254014312762,180.964519323796,29.8920250269108,25.84453,22.08132,21.32424,20.90757,20.7567,0,0,0
1237667254014313324,180.964368763306,29.7636851061381,22.77919,24.36142,23.01117,21.7985,22.11077,0,0,0
1237667211601576144,180.888756724264,29.9452104021917,22.49964,20.05766,18.57464,17.37764,16.70529,0,0,0
1237667211601576146,180.887959489694,29.9434915165598,25.18263,23.1919,22.14972,21.72331,20.9546,0,0,0
1237667211601576515,180.794147870263,29.9397567431805,24.27801,22.75164,22.63421,21.87379,21.47084,0,0,0
1237667211601576516,180.793852807861,29.9651330910977,22.57191,21.67757,20.79915,20.37424,19.86057,0,0,0
1237667211601576518,180.794794025818,29.9462470967758,24.05168,22.95954,22.56367,22.13557,20.89375,0,0,0
1237667211601576519,180.794869315328,29.9477116288853,25.51133,23.09742,25.53396,23.19705,23.2423,0,0,0
1237667211601576525,180.795177651238,29.9525168409167,22.61966,22.88003,21.04734,20.52126,20.18563,0,0,0
1237667211601576526,180.795329700199,29.9532444246496,23.34215,22.63298,21.97054,22.67408,21.75313,0,0,0
1237667211601576527,180.795807237961,29.954101223582,23.26895,22.44847,22.00547,21.95362,21.50212,0,0,0
1237667211601576882,180.886670770677,29.9670547814947,22.81548,22.08416,21.16092,21.06826,20.43593,0,0,0
1237667211601576885,180.887726107715,29.9685367162334,23.38571,24.11497,23.09587,23.79085,22.0773,0,0,0
1237667211601576887,180.887792492481,29.9551475701387,25.36018,21.77466,20.73732,20.13724,19.74727,0,0,0
1237667211601576896,180.887199356111,29.9964798565611,25.36341,22.08155,20.58758,20.15047,19.77774,0,0,0
1237667211601576897,180.887398014452,29.9945154728172,23.92587,25.02628,23.17353,22.21775,21.35931,0,0,0
1237667211601576898,180.888079514281,29.9957326669964,24.16769,23.34413,24.41098,24.00828,22.76218,0,0,0
1237667211601641577,180.977982149916,29.9900964732503,20.63273,18.27167,16.88206,15.5807,14.88118,0,0,0
1237667211601641720,180.977720351796,29.9816799482578,22.46179,25.25153,24.56862,24.86563,23.80245,0,0,0
1237667254014247043,180.888773664614,29.8269853203935,19.74275,18.63578,18.15786,17.97229,17.88781,0,0,0
1237667254014247157,180.793806951717,29.7986732352731,22.08722,25.22534,25.08706,25.75285,23.81264,0,0,0
1237667254014247158,180.795213854375,29.7717118771816,22.02514,21.65048,21.19675,20.97599,20.94496,0,0,0
1237667254014247328,180.794075852364,29.788988349152,24.34195,23.07242,23.27211,22.88848,21.59992,0,0,0
1237667254014247330,180.795882287711,29.7522407666344,22.76027,22.55647,22.18606,21.89601,20.83253,0,0,0
1237667254014247331,180.795132353075,29.793385934422,22.9317,21.84177,21.11349,20.75073,20.71835,0,0,0
1237667254014247339,180.793582800776,29.882031858103,25.96494,22.70694,21.02457,20.05477,19.44905,0,0,0
1237667254014247342,180.794189646418,29.8901382782142,24.24833,22.95078,22.96361,22.71346,22.60413,0,0,0
1237667254014247343,180.794462385967,29.8963215543152,22.88169,22.84022,22.31777,22.23752,21.50451,0,0,0
1237667254014247634,180.888578660828,29.7555058898817,23.19173,22.38894,21.52085,20.81355,20.10792,0,0,0
1237667254014247636,180.887774439806,29.7545912619294,23.45986,24.0203,22.48365,21.69094,21.38736,0,0,0
1237667254014247638,180.888599796052,29.802794448115,23.32481,21.72077,20.65224,20.17461,19.89473,0,0,0
1237667254014247860,180.79560414958,29.8044329424512,26.22774,25.97355,22.18771,24.98641,21.20956,0,0,0
1237667254014247861,180.793936208976,29.8468613744036,23.33139,24.16461,22.74707,22.46095,21.01344,0,0,0
1237667254014248181,180.888573159543,29.8082504978414,24.87035,23.76574,23.06623,22.44336,21.63567,0,0,0
1237667254014248182,180.887502116596,29.9047249211747,23.24626,23.28578,22.77575,21.86174,22.60079,0,0,0
1237667254014248229,180.795683898474,29.7974742882237,24.50988,25.15432,24.74585,24.23568,20.61354,0,0,0
1237667254014248230,180.794615610726,29.7961528110103,23.73422,23.23434,22.11187,23.38476,23.35083,0,0,0
1237667254014248257,180.887939676069,29.9236614072342,24.2156,23.81354,22.6986,22.72714,24.12089,0,0,0
1237667254014248272,180.888612257149,29.9179198149222,23.71655,23.68019,23.44913,21.98566,21.623,0,0,0
1237667254014312457,180.977802645206,29.860549227237,15.94266,14.95385,15.6011,13.85143,13.79019,0,0,0
1237667254014312774,180.977973051604,29.767984890528,24.50636,22.09062,20.8308,19.69777,19.03021,0,0,0
1237667254014312784,180.978455451883,29.9013034329897,22.52571,22.74006,21.79148,21.4468,20.58396,0,0,0
1237667254014312786,180.979182489287,29.9181052573517,24.26696,21.99068,20.85123,20.37828,19.97362,0,0,0
1237667254014313151,180.977680453303,29.8147136952853,25.2661,22.86415,21.89493,22.67548,21.22557,0,0,0
1237667254014313152,180.978262785594,29.8118990923995,25.14114,23.15121,22.66472,22.75444,21.634,0,0,0
1237667254014313153,180.978463666994,29.8863739907096,23.23835,23.83034,21.98154,21.20764,20.03318,0,0,0
1237667254014313334,180.97755052707,29.8737681508607,22.82224,23.59512,22.89261,21.84213,21.43965,0,0,0
1237667211601575990,180.861933966671,29.9724167637114,15.8656,13.20249,12.32184,12.02108,14.06443,0,0,0
1237667211601576001,180.863445769103,29.9732447777102,24.63466,21.67395,20.35707,19.95788,22.8269,0,0,0
1237667211601576007,180.861984258801,29.9774752468393,25.62218,24.62109,23.85413,22.81035,22.70884,0,0,0
1237667211601576123,180.862816602656,29.9504634273565,23.2643,20.19584,18.79138,17.99996,17.55363,0,0,0
1237667211601576223,180.769394742477,29.9998081460251,20.88088,20.18999,19.61839,19.37989,18.87289,0,0,0
1237667211601576263,180.862822802753,29.9982369612743,22.24258,23.73914,23.07923,21.68663,22.64227,0,0,0
1237667211601576425,180.768885424659,29.943189312733,23.73219,23.08331,24.38959,23.53556,22.56541,0,0,0
1237667211601576428,180.768719072729,29.9706689973249,23.54908,22.41914,21.15176,20.93782,20.28115,0,0,0
1237667211601576770,180.862251105647,29.9597482449391,23.43616,22.50409,21.53497,21.02049,20.93666,0,0,0
1237667211601576780,180.862682051292,29.9948416505284,22.6305,22.67293,22.3916,22.23065,21.3356,0,0,0
1237667211601576789,180.86292405131,29.9867578705339,22.33368,22.93716,22.41742,22.20307,22.64198,0,0,0
1237667211601576972,180.77001050191,29.9943924129205,23.05372,23.42316,21.76957,20.96917,20.18894,0,0,0
1237667211601641635,180.957963322836,29.9991825708355,22.62761,20.11955,18.94547,18.47031,18.1179,0,0,0
1237667211601641987,180.957134499101,29.9501626380943,23.62,22.84169,22.32171,21.93613,21.87168,0,0,0
1237667211601641988,180.95707324604,29.9490275365535,23.84859,23.68527,22.59325,22.22396,22.17832,0,0,0
1237667211601641993,180.95668505557,29.9954975455541,24.12144,22.96764,22.21166,21.93158,21.16863,0,0,0
1237667211601641995,180.957647193633,29.9736529686051,23.03756,22.02107,21.61992,21.10575,21.05722,0,0,0
1237667211601642017,180.957666932528,29.9597321989966,25.88765,22.44944,24.3677,25.70561,21.97375,0,0,0
1237667254014181626,180.770378246844,29.913361053001,21.03158,19.81898,18.75715,18.32139,17.98811,0,0,0
1237667254014181723,180.768755154365,29.8841817387793,21.47121,20.59182,19.6216,19.25647,18.90307,0,0,0
1237667254014182155,180.769092632972,29.7563894418216,22.17583,21.38275,20.65799,20.50989,20.06288,0,0,0
1237667254014182166,180.769548456767,29.7934293628406,22.76214,22.29694,22.12984,21.8411,21.03746,0,0,0
1237667254014182173,180.769210545616,29.8387552812822,23.32993,20.78842,19.36994,18.91257,18.60526,0,0,0
1237667254014182432,180.768825721743,29.7906491962534,23.80093,23.37326,22.81918,21.90143,21.18518,0,0,0
1237667254014182436,180.769446197334,29.9002377053901,24.92689,23.53147,22.79014,22.27992,22.31739,0,0,0
1237667254014182581,180.770034706827,29.7857270441341,23.88398,23.93789,22.83369,21.13981,20.41705,0,0,0
1237667254014182620,180.769305262693,29.7738467715306,24.36877,22.64647,22.46881,22.52333,21.12,0,0,0
1237667254014246938,180.861381298766,29.8996262236987,17.44239,15.97524,15.44518,15.36582,15.21101,0,0,0
1237667254014246939,180.863509598362,29.8994359804015,24.37501,24.64584,22.3642,21.24499,20.86665,0,0,0
1237667254014246941,180.862915427952,29.9006197711253,23.34927,23.24405,22.571,22.68765,22.30503,0,0,0
1237667254014247212,180.862962376179,29.9210784298501,21.85718,21.13388,20.21934,19.83596,19.60224,0,0,0
1237667254014247547,180.86221925453,29.8489612867599,25.25565,23.94818,22.79277,22.30329,22.55974,0,0,0
1237667254014247557,180.862280194295,29.7661332007532,25.3733,22.50817,21.0159,19.78515,19.10822,0,0,0
1237667254014247569,180.862015974035,29.9166236050969,22.18304,22.22958,20.86944,20.01078,19.58774,0,0,0
1237667254014247571,180.862564988311,29.917429801932,23.83753,25.91597,23.64632,21.9339,21.27749,0,0,0
1237667254014247579,180.862630863569,29.9313582989176,22.85258,21.96596,21.31284,20.99595,20.09148,0,0,0
1237667254014247988,180.863283512671,29.7735536600838,24.13101,24.0475,22.88419,22.96746,21.47877,0,0,0
1237667254014247994,180.862234867564,29.8896396694411,23.06844,23.22976,22.08593,22.61481,21.17641,0,0,0
1237667254014247995,180.86242190451,29.8857805678952,23.155,23.33555,22.35595,22.04727,21.68277,0,0,0
1237667254014248278,180.863010759596,29.8732569510458,26.43278,24.09328,25.14785,27.91413,17.76379,0,0,0
1237667254014312628,180.956456734977,29.7737061319845,21.86555,20.96945,20.23148,20.05223,20.07288,0,0,0
1237667254014312629,180.957233993314,29.8037672996382,22.45409,24.34189,25.45828,23.31139,23.44473,0,0,0
1237667254014312727,180.956994246888,29.8321408915285,23.45574,22.1316,20.5478,19.60164,19.27773,0,0,0
1237667254014312730,180.958620445753,29.807023685269,24.68917,22.43272,20.96146,19.66285,18.8332,0,0,0
1237667254014312733,180.956614992132,29.8760408343648,22.83404,22.43775,22.59961,22.57369,20.84623,0,0,0
1237667254014312736,180.957693117604,29.9030167815827,25.07984,24.13863,22.9602,23.72876,21.77332,0,0,0
1237667254014312738,180.957687181894,29.8959166143471,23.08399,21.11692,20.09488,19.58696,19.27392,0,0,0
1237667254014312743,180.958267005188,29.9152880715067,24.93268,24.58537,23.78485,22.44554,22.84997,0,0,0
1237667254014312744,180.956893278402,29.9157752942222,22.68697,22.16621,21.27058,20.78369,20.17301,0,0,0
1237667254014313135,180.958279390441,29.8215251463112,26.20571,23.24772,22.00414,21.03818,20.47841,0,0,0
1237667254014313321,180.957902344072,29.862510114954,24.37243,24.38173,23.12394,21.68434,22.28046,0,0,0
1237667211601576575,180.808207422829,29.9551357223453,23.16039,22.6464,23.05072,23.44572,24.0245,0,0,0
1237667211601576577,180.809520503377,29.9390281427367,22.77658,22.43395,21.59435,21.43562,20.63831,0,0,0
1237667211601576581,180.809116680083,29.9480634565213,24.50399,23.86073,25.19361,24.3379,22.91751,0,0,0
1237667211601576582,180.80962459774,29.9442443465963,22.42847,23.03707,22.44934,22.2497,20.81831,0,0,0
1237667211601576586,180.809515025374,29.9536764709652,24.67617,23.09928,21.63441,20.90112,20.31828,0,0,0
1237667211601641581,180.993608316542,29.9464486587539,23.11804,22.72757,21.92462,22.56839,22.01634,0,0,0
1237667211601641808,180.901208963737,29.9390054196556,25.46724,22.79464,21.88399,21.68805,20.83125,0,0,0
1237667211601641810,180.901225815315,29.9467046916488,22.3438,22.21196,21.42847,21.3685,21.45681,0,0,0
1237667211601642132,180.991501723853,29.9895061905239,22.88312,22.18393,21.01579,20.51687,20.1204,0,0,0
1237667211601642133,180.992888196091,29.9755182007176,25.52145,22.08668,20.61684,19.9463,19.48829,0,0,0
1237667211601642411,180.900801976213,29.9438495273548,24.29289,24.0664,22.68943,22.92691,22.29065,0,0,0
1237667211601642412,180.901621299684,29.9718889402542,24.35509,23.78802,22.34738,22.41665,21.80992,0,0,0
1237667211601642461,180.993017261052,29.9947327488191,25.1329,24.00437,22.32571,21.29812,20.92368,0,0,0
1237667211601642516,180.90236908844,29.9559160486655,26.94615,23.98109,22.54931,20.99892,20.34363,0,0,0
1237667211601642576,180.901279647841,29.9923075641274,23.60581,25.60897,24.64486,24.14027,20.02046,0,0,0
1237667254014247058,180.901194011962,29.8330547269978,21.31236,18.47817,17.01408,16.41109,16.08565,0,0,0
1237667254014247365,180.807970794877,29.7686519837261,25.25974,25.41123,23.82376,22.0217,21.2022,0,0,0
1237667254014247372,180.810072285684,29.7502743543376,23.31718,22.10485,21.29947,21.05575,21.65022,0,0,0
1237667254014247380,180.808023068736,29.8615244099321,23.12207,21.04857,20.11787,19.66441,19.34398,0,0,0
1237667254014247393,180.808871102307,29.8761563701052,24.58192,22.92155,21.51803,20.35863,19.76318,0,0,0
1237667254014247394,180.808420333097,29.8980847441298,21.59692,21.28794,20.57906,20.20769,20.86021,0,0,0
1237667254014247396,180.808357701637,29.9192091610877,21.54619,20.16944,19.13654,18.65661,18.42457,0,0,0
1237667254014247663,180.900714351567,29.7629213604093,22.26739,21.1967,20.0901,19.63648,19.32462,0,0,0
1237667254014247664,180.900654367813,29.7642590833148,23.59005,22.589,22.10843,22.28721,23.08831,0,0,0
1237667254014247665,180.9011815795,29.7651390179812,23.89597,24.44741,22.80285,23.24083,21.97167,0,0,0
1237667254014247673,180.90108292227,29.7962800790689,22.24481,22.60699,21.85378,21.73872,21.85155,0,0,0
1237667254014247682,180.900362663058,29.8666381992483,23.29333,22.46902,21.811,21.5212,21.53726,0,0,0
1237667254014247684,180.901725600516,29.8400697495322,23.67146,22.58295,21.46782,21.03757,20.88002,0,0,0
1237667254014247686,180.901578634196,29.8762918167536,22.75069,22.68226,22.38301,22.35825,23.35302,0,0,0
1237667254014247688,180.90086344595,29.9000465963016,24.53674,22.6792,22.17712,21.97704,21.76114,0,0,0
1237667254014247691,180.901444532102,29.8946819010616,23.32799,22.58953,22.03161,21.44876,21.39381,0,0,0
1237667254014247697,180.90187743857,29.9122054194203,22.86069,22.89571,21.90863,21.63751,20.71463,0,0,0
1237667254014247699,180.90232454671,29.9198083534821,24.17874,22.15095,21.27814,20.54695,19.97351,0,0,0
1237667254014247888,180.808698688576,29.8644995989392,22.68462,22.74659,21.49534,21.27366,21.53784,0,0,0
1237667254014247889,180.809228205056,29.8658620045702,23.9807,23.63276,22.6156,22.07124,21.37746,0,0,0
